" Bowman, Heintz, Boscia & Vicion ","  Bowman, Heintz, Boscia & Vicion  8605 Broadway 
Merriville, Indiana United States of America ",,407-796-3304,"Bowman, Heintz, Boscia & Vicion  Help me before I starve Merriville, Indiana","
										I have to make payments to this law firm  now I understand I have to pay but, they are so unhelpful. I am a single mom have 3 kids at home I get NO help from anyone and this 200.00 a month is killing me. I can't pay this large amount I ask them to be reasonable and work with me but, was only met with ""We will garnish your check for 50% of what you make"" Can anyone help me, I just wrote to my congressman to see if there is anything there he can do. How does this company expect you to live when they want your food money?  I offred them what I could they said NO they wanted more. So now I struggle to pay them and live I tried to tell them that this makes my depression worse I was told that ws not their problem I tell you I am at the end of my rope.									",Lawyers,0
US Advocate Law Groups,"  US Advocate Law Groups  28202 Cabot Rd, Suite 650 
Laguna Niguel, California United States of America ",,408-356-3000,"US Advocate Law Groups   HOME LOAN MODIFICATION Laguna Niguel, California"," Hello Rip Off reports,On 12-1-2008  we were contacted  by Michelle Hickler Senior Mortgage/Financial Advisor of  The Star Financial @ mhickler@thestarfinancial.com Toll Free: (888) 671-7885 Ext: 225 Fax: (949) 461-0953 for a Loan Modification. Michelle asked my Father put together a long list of personal financial items. On 12- 29-08 Michelle sent us a contract with who she works for a  Loan Modification Proposal for US Advovate Law Group. US Advocate Law Groups address is 28202 Cabot Rd, Suite 650 Laguna Niguel, CA 92677 866-925-2710 Ext 3 866-844-6821 FAXI notice that Advocate was spelled wrong so I also checked with the BBB. At first the US Advocates address, phone number was incorrect /and or missing. I emailed Michelle the info I had found from the BBB's website and a few days later address phone and credit rating is A+. My Father signed Proposal on 1-14-09 for $3,500.00.       Michelle advised us that US Advocate Law Group will call us will a update contact person.  On 2-23-09 we were contacted by email ~  by  Heather Torres and advised, I will be your Case Manager and one point of contact through your loan modification process. On average it takes 10-12 weeks for completion. During the process, you may or may not get phone calls, letters, or emails from your lender, however, if you do, its vital you forward any information you receive to me. It is very important that we stay in constant communication throughout this whole process for us to have a successful loan modification. Our contract reads we are not to speak with anybody but US Advocate,  Heather  Torres Case Manager, US Advocate Law Group, 1-866-903-0949 ext. 504-Toll    Free 1-866-703-8809 Heather.Torres@usadvocatelawgroup.com. Then our paper work got lost, pages missing, and we had to refax  and send all the personal paper work again. Heather Torres was taking a long time to return calls and emails so I contacted a Manager Elizabeth Moriel elizabeth.moriel@usadvocatelawgroup.com    1-866-903-0949 ex 513 on 3-20-09,because Heather didn't know how to open attachments. Then we emailed Glenda Wright glenda.wright@usadvocatelawgroup.com of under righting personal documents again  on 4-1-09. Then my Father talked to Mark Moss mark.moss@usfinancialproducts.com President  EX 103. My Father was Very upset. On    5-6-09 we were reassigned again to a new case manager Jeanette Duran"" jeanette.duran@usadvocatelawgroup.com  Ex 507 and asked us for the same documents but new verbiage.  Then we were to contact Mark Bennett Owner of US Advocate Law Group 28202 Cabot Rd Ste. 650 Laguna Niguel, CA 92677 1-800-254-9416 1-888-821-1736 Fax markbusalg@aol.com .  Asking us for more personal information again on 8-13-09. Then   on 8-14-09 I received this email from Mark Bennett ~ Myself and Angela will be the only persons contacting you, we are working as a team.  In regards to the email being aol our system got over loaded. Therefore, to insure that we have contact with clients you & your Dad Angela & I are using  aol.  Then on 10-26-09 we received a letter stating US Advocate Law Group Jeff Nemerofsky the other owner I have resigned with charges pending from the State Bar of California. Unfortunately, neither I nor USALG can continue our efforts to modify your existing residential loan. Now all the phone numbers are disconnected. I check on the BBB's website and there rate is F+. We were told that an update was every 2 weeks then every 4 weeks. There was never an update just were working on your file or we were resigned to somebody new.On Nov- 11-09  I write this letter to you because we have not received our Loan modification as promised.  The Group of Lawyers have taken our money, broke their own contract, performed No services to us, and closed their business without any acknowledgement to us. I believe this was dishonest conduct and fraud of our personal information.  I would like a Full Refund of $3500.00.  to my Visa account please. My email is vsunsets@yahoo.com   Thank You, Tora....T ATT: To otheres that have been with US Advocate Law Groups company contact the STATE BAR 213-765-1140 or www.calbar.ca.gov to down load client security fund refund and most important to file a complant against the group of lawers. ",Lawyers,0
MARGRET SUSAN BANDEL ATTORNEY,"  MARGRET SUSAN BANDEL ATTORNEY  88 Rowland Way Suite 200 
Novato, California United States of America ",,408-629-8000,"MARGRET SUSAN BANDEL ATTORNEY Margaret Susan Bandel - #201191 CORRUPT, OVERZELIOUS, MALISIOUS, CRUEL, NO SOUL, VINDICTIVE FULL OF MALICE  Novato , California"," MEN ALL OVER MARIN COUNTY LOATH THE CORRUPT MARGRET SUSAN BANDEL OF MARIC DCSS, SHE IS VERY UNFAIR, SELF SERVING. DOESNT HELP ANYONE AND GOES OUT OF HER WAY TO RUIN MENS LIVES WITH HER OVER ABUSE OF POWER,IF MARIN COUNTY WANTS TO SAVE MONEY THEY SHOULD LOOK INTO THE CONDUCT OF ITS MOST CORRUPT ATTORNEY MARGRET SUSAN BANDEL  ","  Consumer Services, Lawyers ",0
Genet Hopewell of Burroughs Johnson Hopewell Attorneys,"  Genet Hopewell of Burroughs Johnson Hopewell Attorneys  6440 Old Hillandale Drive, Suite 100 
Lithonia, Georgia United States of America ",www.bjhlawyers.com,410-203-1892,"Genet Hopewell of Burroughs Johnson Hopewell Attorneys Attorney Hopewell, Lithonia Georgia, Lady Justice Do Not Hire This Attorney -She ripped me lied to have me settle case, didn't pay doctors, kept money, appx $38k of $60k, I am having to sue her to get my money and make her pay doctors, Lithonia, Georgia","
										    What happened:     Attorney Hopewell represented me in an     accident case from 2005       which was a     23 car pile up on I-16     between Dublin and Macon Georgia.      I went to       doctor for TBI (Traumatic     Brain Injury ) after the accident I started forgetting     things       and mixing up or skipping words in      sentences and comprehension.                  There was an offer from the     adjuster for $90K while I was still in treatment, that offer       was     rejected.  After treatment was completed Attorney Hopewell     agreed to mediation       at mediation     she told me to accept $60K a     $30K loss from the case.  Attorney     Hopewell promised       *(a verbal      contract) for     enticement     that I     would get $14k      in my     hand       if I signed the mediation agreement     and I did    . The reason was we would     void            going to court with the case would not cause me     major     embarrassment     (    because     I     have criminal record)       .  The reason given by the opposing      attorney for the reduced     amount offered in the case was       that  I left off things (lied) to my doctors     about     unrelated incidents that happened to me over my lifetime,  which I did not lie,  I just       could     not remember everything during that time .  I     was going to the doctor for that       same reason (my      lawyer never disputed their assertion and never brought up that       fact during mediation. The     opposing attorney      claim they were going to discredit     the     seriousness of my          pain an    d       suffering     a    nd      threaten that I would be seen as a     lier     because of my prior     criminal     record     in court    .                   Attorney Genet Hopewell is        unethical,       she       lied to me      to get me to sign an       agreement knowing     that she was not going to stick by her word, then she     decided     that       she was not going to give me     the $14K     promised>  She is  currently with holding       payments to my providers and      reimbursements due to me for medial expenses and        refuse to pay my doctor bills according to     my wishes and directive.                She      given     me less than $    3K     from my entire case the only persons she has paid is       the funding     company where I borrowed money from to live off and herself.  Then she            told me I can sue her     from now to kingdom     come     to get the rest    .     of the $14k     promised        This attorney and her      associate said on tape (I have the     copy) that they       sue over 20 people for me, they did not and the     paperwork from the court does not     show that.  I wrote and asked       her about the money she never     responded.                 I want the world to know ...      Do not hire this attorney...                                                                             GENET HOPEWELL            
    More info go to: Do not hire this lawyer .net    
     www.donothirethislawyer.net     
         									",Lawyers,0
CHASE,"  CHASE  PO Box 15153 
Wilmington, Delaware United States of America ",,410-203-1892,CHASE  Payment Harassment I paid the bill and they continue to give late fees Wilmington Delaware,"
										I make my payment ever month. I have a good FICO score. I continue to make my payment and every month they send me a late fee. I have the proof that I paid and even got letters from my bank (TD Bank) to prove it and they still send me late fees. I explain to them that I paid the bill and I send them proof with a copy of the statement when the check or electronic payment went through and they still send me late fees. The first time I paid the fee. The second time I wrote a letter and they waved it. The third time I got outraged and that is why I am writing this report. This is fraud and it should not be tolerated. I am paying Chase on time and they keep giving me a late fee and not a 34 dollar late fee a 100+ dollar late fee. I refuse to make payments with them anymore and would be glad to take them to court to prove they are lying and are just trying to rob people!									",Lawyers,0
TLG Great FUN,"  TLG Great FUN  www.greatfunonline.com 
Internet, Connecticut United States of America ",www.greatfunonline.com,410-494-8433,"TLG Great FUN greatfunonline.com charged for two months did not know what it was . i called and said i was enter in a survey or something . Internet, Connecticut","
										i am not sure where i picked up the charge . i was told earlier and they say they do not do refunds . i am going to get a voucher in the mail work 50.00 . did not happen . lady on phone was us born but not sure . anyway i will have to get help on a lawyer 									",Lawyers,0
southern california legal group,"  southern california legal group  3105 guasti rd, ontario,ca 91764 
ontario, California United States of America ",www.socallegal.org,410-494-8433,"southern california legal group southern california legal loan modification THEY ARE SCAM ARITIST THAT DO NOT RETURN YOUR CALL AND HAVE MOVED LOCATIONS WITHOUT NOTICE ontario, California","
										This law group advertised on local radio stations in the inland empire. They promised that they could modify my home. They asked for the fees $4,000 up front before starting services. Then they did not respond to my emails , phone calls and in person visits. I was told my negotiator was at lunch when ever I arrived. My home is not in the process of being sold by the bank. In addition they moved to a new office location in Ontario off of haven avenue without informing me. There phone systems are not working and they will only respond to a call if you say you are interested in a new consultation. They are represented by the ATTY HECTOR PEREZ. 									",Lawyers,0
The Debt Advocacy Center Llc,"  The Debt Advocacy Center Llc  614 W Superior Ave Suite 815 
Cleveland, Ohio United States of America ",,410-628-7400,"The Debt Advocacy Center Llc  Loan Modification with 100% refund if modifcation isn't reached Cleveland, Ohio","
										I was told I would get help with saving my house.  I was told I could get a loan modification to keep my house from foreclosure with 100% refund of the 1,450 fee if the modification didn't happen.  Instead I got a lot of double talk and my house is going into foreclosure and I can't get a return call for The Debt Advocacy Center.  They ripped me off and took money that I need to try and save my house.									",Lawyers,0
Farrow And Strotz,"  Farrow And Strotz  PO Box 35400 
Albuquerque, New Mexico United States of America ",,410-653-9060,"Farrow And Strotz, by Palisades Collection LLC default judgements Albuquerque, New Mexico"," i get a call from farrow and strotz telling me i have a default judgement against me from Discover  hired by Palsiades Collection.Farrow and Strotz, then Fax me Papers wanting me to agree i owe Palisades Collection LLc for Several Credit Card Accounts, i have Judgements Against me from Discover, Chase, etc.and send money asap, or they will go after real property.However, they [Farrow and Strotz] will Accept a Lump Sum Payment.i am an Unemployed Contractor thanks to the Recession.some of these Credit Card Bills were 'Charged Off' and i've heard from Sleazy Lawyers from Houston, who have No Legal Basis to go after these 5-9 year old Bills.one Sleazy Law Firm was Successfully Sued for Trying to Collect 'Charged Off' ccounts. i ettled with MBNA in 2005 for $4,400.00 on $18,000.00 Plus Insane Interest ratesa year and a Half Later, i Recieved a 1099 for $14,600.00 Debt Forgiveness.Discover and the Others told me thy'd 'Get Even' With me Via the IRS!Help! i Was NEVER Served a Sommons.in 2000, i bought a computer, and returned a CD Burner to Best Buy Albuquerque. they never Credited my Best Buy Account, sent in a Negtive Credit Report to GE CAPITOL, and from there, the Inserest rates Jumed tp as high as 39.9%  ",Lawyers,0
" Harmon Law Offices, P.C. ","  Harmon Law Offices, P.C.  www.hlopayoff.com 
Newton, Massachusetts United States of America ",,410-823-2222,"Harmon Law Offices, P.C. Harmon Law, HLO Unfair and Deceptive, Foreclosure law, Newton, Massachusetts, HLO, Mark Harmon, Andrew Harmon, Christopher Sheehan Newton, Massachusetts"," Harmon Law Offices, P.C. is a foreclosure law firm located
in Newton and Needham,
 Massachusetts. The office handles
foreclosures in MA, RI and NH for numerous mortgage giants like Wells Fargo,
Bank of America, HSBC, etc.   I am a former employee of this firm and this post is
intended to shed some light on what goes on at this firm. I feel that this post
will help the general public whereas foreclosure is a very stressful and
complex process.    As a former employee, I got to see the everyday operation of
this firm and the thousands of files that this office handles. For starters,
your personal information is not secure. In a file, there is your personal
information such as your name, address, telephone number, social security
number and other documentation such as communications that were sent to and
from the client and the mortgagor and pleadings. (Court Docs)   During the day, files come from the file room to the desks
of legal assistants, paralegals and attorneys. Did I mention that the file room
is not secure. It is locked and you need a key pass to open the door, but
anyone can break in at anytime buy smashing the glass pain above the handle. As
I was saying, the files come in the hands of various employees. Many times,
files sit on desks or stacked on the floor and will sit there until the file
clerk comes and gets them to put them back or they will sit on the floor or
desk until the next morning. Meaning, your information could be stolen if there
was a potential break in at this office. Harmon should preserved personal
information by locking all files down at night securing them in case of a
burglary. Newton, MA
is not a safe area. In fact, my vehicle was broken into right outside the
office back in March.   Harmon is notorious for charging legal fees not earned. All
of the files in the office are imputed on a system called Landmark. It is a
program specifically created for Harmon. This program allows all of the files
to be worked on a network connected through the office assessable by all
employees. In other words, they take your file and put all the info in the
program and create all documents by this program. When an employee works on the
file, he or she puts a ""note"" in landmark. This note is applied to
the legal bill. An employee will put a time on how long they worked on a
particular task. In other words, an employee can put any amount they want, even
time not earned. Employees are required to put notes in for any task they
complete, for any email or other communication received or made, etc. The notes
add up and the notes the legal services rendered. From my experience in the
office, a lot of that time is exaggerated. If you haven't read this article
already, I suggest that you do. Please <a
href=""http://www.boston.com/realestate/news/articles/2007/01/18/hidden_legal_fees_push_some_into_foreclosure/"">
Click Here </a> Harmon's business practices have not changed.   Harmon employs individuals with little or no legal
experience at very low salaries. I, of course, have years of experience and was
an asset to Harmon, but many legal assistants and new attorneys have no idea
what they are doing and many, many mistakes are made. Have you ever called
Harmon and couldn't get a straight answer? That's because the people working on
your file don't have an answer for you because they don't know anything. There
is a lot of cat and mouse at Harmon. Many times they will tell you that you
need to call your mortgage company, and when you call the mortgage company they
tell you to contact the Harmon who is handling your file.  Therefore, below you will find the direct
numbers to the President, Mark P. Harmon, Vice President, Andrew S. Harmon and
Attorney Director, Fran Nolan. Call them and voice your opinion and frustration
at the below numbers. Email addresses are also provided.   <span style=""font-weight: bold;"">Mark P.
Harmon</span> - (617)
 558-8411           mharmon@harmonlaw.com <span style=""font-weight: bold;"">Andrew S.
Harmon</span> - (617)
 558-8474   aharmon@harmonlaw.com <span style=""font-weight: bold;"">Fran
Nolan</span> - (617)
 558-0500
8418        fnolan@harmonlaw.com   If your Mortgage is held by Wells Fargo and Americas
Servicing Company, the folks directly handling these files are Kristin Hedvig
and Christopher Sheehan.  They can be
reached below.   <span style=""font-weight: bold;"">Kristen A.
Hedvig </span>- (617)
 558-8404             khedvig@harmonlaw.com <span style=""font-weight: bold;"">Christopher
Sheehan </span>- (617)
 558-8440  csheehan@harmonlaw.com   If you are currently in foreclosure and Harmon Law Offices
is handling your file, I suggest that you obtain counsel. There are many ways
to forestall a file. There could be defective Service of Process, invalid
demands, improper publications, etc.   I left Harmon Law Offices because of the way that I was
treated as an employee. I was treated like a slave. Fight foreclosure!   ",Lawyers,0
EAGLE MORTGAGE - ROSE RAMIREZ,"  EAGLE MORTGAGE - ROSE RAMIREZ  420 w.Baseline Rd #b Glendora Ca  EAGLEMONEY.COM 
GLENDORA, California United States of America ",,410-823-2480,"EAGLE MORTGAGE - ROSE RAMIREZ ROSE RIOS RAMIREZ TOOK MY MONEY TO HAVE HER ATTORNEYS MODIFY & SAVE MY HOME. I LOST MY HOUSE! SHE NEVER HAD ATTORNEYS & WHEN WE ASKED FOR A REFUND SHE THREATED TO CALL THE POLICE FOR HERASSING HER & SHE WOULD SUE US! GLENDORA, California",We went to Rose Ramirez(EAGLE MORTGAGE) to save our beautiful home! She said she could save it with her attorneys and charged us money upfront!  We waited for her to call us as instructed and come to find out our home was up for sale with no way to save it!!!!! We went to her office & she had nerve to ask us to sign a waiver not to sue her!!! We refused of course & to make it worse she asked for more money to still try & save our home. We asked for a refund and she continues to hang up on us while threatening to call the police for herassement & sue us! Then she has someone pretend to be an attorney & say if we keep calling they will press charges against us for FEDERAL CONSPIRACY! What a joke this company & lady is! The so called attorney never left a name or number but made sure to call blocked!She plays on fears and ignorance please spread the word about people like this and stay away!!!!!!,Lawyers,0
Jamison K Shedwill,"  Jamison K Shedwill  242 S Orange Ave Ste 107. 
Brea, California United States of America ",,412-566-1001,"Jamison K Shedwill  A total ripoff and a Predator in Brea, California","
										A total rip off. Attorney Shedwill makes false claims and promises unachievable results. He worked with the opposite attorney to prolong the case and put me in lot of debt for my divorce and child custody case. He made it impossible for me to work with my ex and now my children and I are suffering. Attorney worked for his financial interest only and not for my and my children's best interest. When I asked him to refund some of my money, he threatened me and told me that he would hurt my children and me in the court and outside.									",Lawyers,0
CashNow,"  CashNow  Unknown -- Caller wouldn't tell me 
Ossing, New York United States of America ",,413-499-1304,"CashNow Steve Johnson Law Office Cyber Crimes Caller threatened to have me arrested for something I knew nothing about!!! Phishing SCAM!!! Ossing, New York"," I received a call today at my work from a man identifying himself as Steve Johnson from a law office. He had a very thick Indian/Middle Eastern accent and I could barely understand him. He said that I owed $300 to his client and that a warrant had been issued for my arrest.  He stated that someone would be at my house within two hours to arrest me.  I FREAKED OUT!  He then hung up the phone.  Of course, I called back and tried to talk to this person.  He asked me for the phone number they called to reach me the first time.  I gave him my work number.  He had my name, address, knew names of people I have used in the past for loan references...it was scary!  I told him that no one in the UNITED STATES gets arrested over bad debt and that I had the right to know who the plantiff was.  He asked me about the last 4 digits of my SSN.  He didn't have them right and when I wouldn't give him the right numbers he started getting beligerant and said that I would just have to work it out with the courthouse and again hung up.  Again, I called back...stupid me.  This new guy (still strong accent--he sounded like the same guy but acted like he wasn't) was super sweet and started asking me weird questions... He asked me if I would be his friend and if he could call me his friend.  He said his name was Ryan.  I asked him what the name of his company was and he wouldn't tell me.  He kept asking me why I needed to know.  He then said he would help clear this up if I would be his friend...creepy.  He asked me how old I was... I told him this was a business relationship and that he needed to keep it that way.  He kept pushing and pushing...asking me weird information. When I wouldn't play he then said that he would talk to his manager - Mike Red - about me and would call me back.  I live in a small town and everyone knows everyone...so I went to see the local sheriff.  The local deputy called the number and identified himself as an officer.  The man on the phone started yelling at the deputy, threatened him with arrest (yea, right) and cursed at him.  So we called the County Attorney.  She called the number as well.  I haven't heard back from these people.This is a SCAM.  I don't owe anyone money... and the county attorney assures me that people don't get arrested for $300 of bad debt.  The scary thing is HOW DID THEY GET MY PERSONAL INFORMATION??? ",Lawyers,0
Fast Cash International,"  Fast Cash International  Santa Rosa 
Santa Rosa, California United States of America ",,415-268-7000,"Fast Cash International  Received call I owe 843.65 or face prosecution for an online payday loan Santa Rosa, California"," I received a call Monday morning September 28,2009 from a ""Chris Roy"" the ""lead attorney"" representing Fast Cash International.  The phone call was being recorded and I was not to interupt him while he read the affidavit against me. The call came from 810-671-485 the last digit didnt show but caller ID registered it from Algonac, MII was deliquent $843.65 from an online payday loan I took out in November, 2008 and  had ignored the company's emails about my loan so I was going to be prosecuted Wednesday and would have to pay $4500.00 in court costs. Charges were being filed for theft, fraud and bad checks.Chris Roy knew my address, email, bank name, mother's name. daughter's name, where I worked and the last 4 digits of my social.I knew I had made no such loan. I demanded loan verification, he said he represented the company and did not have verification. It would be mailed to me AFTER I repaid the loan. He then transfered me to a ""James Austin"" who also had a thick Indian accent.  James Austin said I could fax a notarized repayment agreement to 323-798-1733 then call Chris Roy back at 707-324-7762 (Santa Rosa, CA) I did no such thing.I repeatedly called ""Chris Roy"" and demanded loan verification. He told me to leave him alone and to stop calling.  He would only fax the information to my attorney.I had an attorney friend call. No such loan verification has been faxed.  My attorney reported this to the California Bar. ",Lawyers,0
Pacific Law Center,"  Pacific Law Center  300 W Grand Av 
Escondido, California United States of America ",,415-668-1772,"Pacific Law Center,  Kerry Steigerwalt I paid them $2,000 to save my home with loan modification. I NEVER saw a lawyer! They just wanted my $. My home went into foreclosure. PLC lost my paperwork. I lost my home. Crooks!  Escondido, California"," I called Kerry Steigerwalt, Pacific Law Center. I paid $2,000 to modify my home loan. PLC lost my paperwork, dropped the ball, never contacted me. I lost my home last Monday with absolutely NO NOTICE until the marshal showed up to say my home was just auctioned and I have to get out. Unbelievable. I am just sick over this. Thank Pacific Law Center. I hope you rot in hell. ",Lawyers,0
Brumbaugh& Quandahl P.C.,"  Brumbaugh& Quandahl P.C.  4885 South 118th Street #100 
Omaha, Nebraska United States of America ",,415-8342140,"Brumbaugh& Quandahl P.C.  Very hard to get a hold of.  VERY RUDE on the phone, refuses to listen, will not negotiate, have talked to two different people--all rude and refused to help, refused to get a supervisor, hung up phon Omaha, Nebraska","
										Tried to work out payments, people were very rude and refused to get someone else to help.  Told them messages were left for them to call us back but they never did call back when voice messages were left and then they said we never tried to contact them.  Yelled at us over the phone.  Were not willing to negotiate.									",Lawyers,0
Norton Law Group,"  Norton Law Group  68 E SUFFORK AVE 
CENTRAL iSLIP, New York United States of America ",,416-299-8181,"Norton Law Group Kyle Norton  ADVISED ME TO NOT PAY MY MORGAGE AND CAUSED ME TO GO TO FORECLOSURE CENTRAL iSLIP, New York"," My husband and I went to this lawyer as we were thinking about filing bankruptcy. My husband was diagnosed with stage 4 cancer in November and was undergoing chemo making it very difficult to work. We could manage the mortgage and monthly bills on my salary but since he is self employed, if he doesn't work he brings home no money so paying off the credit cards became very difficult and we went to this attorney for advice and help. His recommendation was to first file for a home modification. Our mortgage payment was very high and due to the economy, our mortgage was upside down. We owed more than the home was worth. Seemed like a good idea since he was saying how the mortgage companies were encouraged by Obama to save homes and do modifications. He told us not to pay our mortgage and to save our money since my husband future was so unclear. He told us the modification would take 3 months and once that was complete we could then file bankruptcy. He asked for $3000.00 which we paid in full and supplied him all the paperwork he requested just for the modification and an additional 3000.00 for the bankruptcy. Four months later our home is in foreclosure, no closer to a modification, he never returns ANY calls, faxes or letters. I go to his office and he's not there. Our credit is ruined. Then someone from his office calls to say we received a forbearance of 3 months from the bank with a balloon payment of 23,000.00 at the end. They then tell me since they got me the forbearance they are through with my case - BUT if I want to go further I can pay an additional $5000.00. Kyle Norton took my money and said he would do a modification that would reduce my payments at least a 1000.00 a month getting me a 2 or 3 % rate instead of the 5.9 I was now paying.  I was not a day late on my mortgage or bills till I went to them. They are the ones that put me in foreclosure when they advised me not to pay my mortgage and then think they did me a FAVOR by getting me out of foreclosure when they are the ones that put me INTO foreclosure to begin with. They take advantage of people when they are in desperate need of help, promise you the world and a solution when they do absolutely nothing for you but make things worse !! A law degree does not entitle you to take advantage of venerable people simply to make money. At this point we will probably be loosing our home, we have no credit and no money since in April I lost my job and we are living on unemployment and will have no where to go. If you hear the name Norton Law Group on TV or radio, which is where he advertises - RUN DON'T WALK AWAY. He will ruin your life as he has ruined ours.  ",Lawyers,0
ALLIANCE LAW CENTER,"  ALLIANCE LAW CENTER  600 B ST. 
SAN DIEGO, California United States of America ",,416-300-9885,"ALLIANCE LAW CENTER -  CAMERON EDWARDS, ATTORNEY MISREPRESENT RE ALC'S INTENTS & ABILITIES.  MY COMMERCIAL PROPERTY NOW IN FORECLOSURE BECAUSE OF ALC & AM LOSING.  ALC REFUSED TO COMMUNICATE, PROVIDE DOCS &/OR STATUS OF CASE.  MALPRACTICE SAN DIEGO, California"," In early 2009, I was contacted by a representative from ALLIANCE LAW CENTER, asking me to agree that they could/would modifiy a ""commercial real estate loan"", which had been ""pushed"" on me due to an existing loan becoming due.  I was very relunctant, however, the ALC rep continuously called me, guaranting that they would IMMEDIATELY step-in and stop the increase in interests on already too high mortgage payment. After NUMEROUS phone calls FROM this rep, I relunctantly agreed, signed their ""modified"" retainer agreement, and sent their required $3,300.00 retainer.  AFTER they received my money, I NEVER heard from an attorney. I received approximately three (3) calls from ""paralegals"" -- ALWAYS ""at home"" when I was at work, and ALWAYS ""at work"" when I was home.  ALC KNEW my work hours and the respective phone numbers of each. I called NUMEROUS times requesting IMMEDIATE assistance and communication, as my mortgage company continued to call me, stating that they had NEVER received ANY communication from ALLIANCE LAW CENTER.  I e-mailed, wrote, called, etc. in desperation, with NO positive results. On September 6, 2009, I received an e-mailed letter from CAMERON EDWARDS, Attorney - ALC, dated September 3, 2009, informing me that ""...ALLIANCE LAW CENTER IS IN A POSTION OF INSOLVENCY...""!!  This letter further informed me that I could retrieve my file or have it transferred to another attorney.  It further apologizes for the ""...inconvenience, distress and financial loss this has caused...""!!!! I AM APPALLED AT THE AUDACITY OF THIS ATTORNEY!  I AM NOW LOSING A $1,000,000.00 COMMERCIAL PROPERTY BECAUSE I TRUSTED ALLIANCE LAW CENTER!  SSOMEONE NEEDS TO STEP-IN IMMEDIATELY FOR ALL OF OUR BENEFITS!! I AM WILLING TO ASSIST IN THE FILING OF A CLASS ACTION OR DO WHATEVER IS NECESSARY TO SEEK RETRIBUTION FOR ALL PERSONS INJURED BY THESE RIP-OFFS. ",Lawyers,0
