 coast dental ,"  coast dental  10427 Ulmerton Rd 
Largo, Florida USA ","", (727) 535-9993,""," Received new dentures in 2006. Went for a try in for permanent dentures and they looked ridiculous. I told the assistant Gemma that I wasn't happy with them. She said we could do it again but I would have to leave my current denture there for three days. I said I wasn't doing that and left. I left the $1000 credit sitting on my account should I ever decide to have the permanent dentures made. I have never been back to their office. I'm getting ready to move from Florida to Tennessee so, on May 9th, I started the process to have my credit refunded to me. After they obtained my chart, they determined my credit would only be for $636 because I had the impression done for the new dentures. I don't think so but it's been 8 years so I could be wrong. I only recall having the original one done before every even having anything pulled.   I accepted the 636. After waiting a month for the check to be mailed I called back and was told that corporate reduced the refund to a hundred and some dollars. What really gets me is that they said I made three visits, one each month for three months. A total and complete lie. If there are records of me making two additional visits they are a mistake at best but most likely completely fabricated. I have called the corporate customer service number numerous times and just get sent to the voicemail for a Lisa Rodriguez. I have yet to receive a return phone call.  The office keeps giving me the runaround. We are talking about a relatively small amount of money here but I won't let this go after seeing how often this has happened. I can't understand how a company can stay in business with practices like this. ",  Dental Services 
 Columbia Dental Care ,"  Columbia Dental Care  4702 Forest Drive 
Columbia, South Carolina USA ",www.coladentalcare.com, 803-738-2424 ,""," Columbia Dental Care took my mother's upper teeth out, left her in pain for many days, and tried to fit her for flexible partial dentures afterwards. The product came out with the teeth comically large and the dental assistant laughed at her making my mom feel awful and cry for many nights. She was told she could only see the dentist who saw her on Thursday June 12th and not the original dentist who sold her on the flexible dentures by using a very nice model in his examining office. Doctor Kleitches took money from her son for the partials in advance and refused to speak with my 70 year old toothless crying mother. The appointment with a Dr. Christopher LaTorre for 11:30 AM was cancelled the minute she arrived after her son drove her to the appointment. They were told that there was no appointment and that they sent a letter in the mail showing what the refund would be which was only 100 dollars out of $1,500.00 spent. The office help said that if she and her son didn't leave they would call the police. So they left without the partial giant teeth and they called the cops anyway. The bone-headed Forest Acres Police department sided with the crooked business owner and now my mom has no teeth and feels life isn't worth living. That's how much Columbia Dental Care cares about their elderly patients. ",  Dental Services 
 Smiles on Broadway ,"  Smiles on Broadway  55 E. Broadway Rd. 
Tempe, Arizona USA ",www.smilesatbroadway.com, (480) 630-2574,""," I originally went to SOB for tooth resorption, which required an implant for complete replacement of my front tooth. I began the process in August 2013, my estimate for everything start to finish came to $3000. I spoke with Shannon, then office manager, because SOB matches competitor coupons. She agreed to apply my 25% off coupon to the entire treatment plan, and made a copy of it.Every visit between August 2013 and May 2014 I asked if it was time to apply my coupon, and multiple staff members kept telling me to hang on to it and wait. Long story short, I am finally getting my Procera crown put on and paying the final bill, and Shannon no longer works there and the office is refusing to honor my coupon. The office staff argued with me, and made every excuse not to accept it - Shannon doesn't work there anymore, they won't make any money if they apply it, I should've known they wouldn't apply it because they kept putting it off, they're already the cheapest in town, Dr. Unger's office (nextdoor surgeon) should've applied it and not them, they can't retroactively apply it to past visits, etc.This office staff try to appear very nice, but they're very pushy and looking back I can kind of see how they are a bit shady. They basically cornered me and left me with no other option. They're pushy about treatments I didn't need (they wanted to fill a bunch of ""cavities"" and I got second opinions stating that it wasn't necessary). Their ""white for life"" program is only if you get every single filling and procedure they recommend, meaning they could suggest completely unnecessary procedures and if you don't agree you lose your white for life guarantee. They really don't respect my wishes to avoid regular x-rays and flouride. I overheard as they informed another patient who didn't want x-rays that the ADA REQUIRES them to perform x-rays every year and won't see or treat a patient without them, and that there is no radiation involved. This couldn't be more incorrect or dishonest!Dr. Fuller and Dr. Unger are very nice and personable, but I don't think they realize what is going on with the office end of the practice (which has paid off other patients who left bad reviews to remove them). I am also concerned that they're caught up in the hyper-preventative dentistry a lot of these ""discount"" and AHCCCS-plan dentists are performing to be more profitable. Short of check ups for my implant, I won't return for cleanings and other dental needs. ",  Dental Services 
 Dental Pro at Home ,"  Dental Pro at Home  7565 Commercial Way, Unit E 
Henderson, Nevada USA ",www.dentalproathome.com, 888-874-7603 ,""," I filled out a form to order a Free Trial for a Teeth Whitening Kit from Dental Pro at Home. The cost was $1.03 for a week supply & I had to cover the shipping fee. I did not see any condition that I would be charged $94.31 USD monthly, if I did not cancel within 8 days of ordering the sample. Just today, I noticed TWO charges to my credit card. One on May 5th for $94.31 USD from Spark Whitening and another on May 7th for $94.31 USD from Dental Pro at Home. Dental Pro at Home must be a sister company or sell their customer lists to this other company, Spark Whitening, as I did not have any association with them. I then called my bank and was informed that I have new charges for the month of June from them. And have not even received the next months product. This is how they SCAM you: You fill in a form for the free trial. It takes them several weeks to send you the product, but you only have 8 days to cancel from the date you fill in the form (""sign up""), even though you didn't receive the kit yet. Once the monthly charges begin (without your knowledge), they tell you that you can only get a refund if you return the product with 15 days of the date you cancel. Now here's the catch... In my situation, I signed up on April 27th. I asked them when they shipped the product, and was told it was sent on April 28th. I was charged twice (May 5th & May 7th). But didn't receive anything until June 6th!!! And by now, my June charges began. As credit card bills come in a month later, I only noticed the May charges today. I called Dental Pro at Home to complain and cancel the monthly service I didn't know I had been scammed into. Many of their employees had hung up the phone on me as they knew it was a complaint. I finally talked to the supervisor named ""Jason"" who would not give me his lastname, only employee# 1377402. He said that he had the ""highest authority"" there.  He gave me 2 options: The 1st months charges were out of their hands. But I could get a full refund if I returned the product within 15 days of TODAY. Only problem is, they haven't shipped the product yet and last time it took over a month to receive. I told him that he knew very well he was part of a scam, as it was impossible to return a product with 15 days, that would not get to my door until 30-45 days. Which meant that the monthly charges would continue. So my steps so far have been to cancel my credit card, to prevent any further charges. Whatever you do, DO NOT BUY ANYTHING FROM THIS COMPANY! If you have any suggestions on how to recover the charges they scammed off me, please send me a message. Thank you.   ",  Dental Services 
 Coast Dental Punta gorda ,"  Coast Dental Punta gorda  3491 tamiami Trail 
punta Gorda, Florida USA ","", 941 639 5224,""," Mary Lu Livingston of the corporate office of Coast Dental at Phone # 1 813 288-6285 told me she was going to help me with there insurance screw up at the Punta Gorda Office. She removed my wife from collection. we got no bills for 6 months and still have not gotten a bill. INSTEAD they put my wife Back into Collection  I called and spoke to a VERY NASTY Melanie Comacho at 1 813 2886204. She told me she would re audit my wifes and my account and call me back the same day. I asked that my my wife be removed immediately from collection , since this was there fault. I had gotten a letter stating that I owed 195 $ about for me and almost 1000 for my wife. She got really nasty with me and I asked for her Supervisor a Evelyn Rodriguez 1 813 288 6203. Left numerous messages for her and she did not even give me the respect of a PHONE CALL BACK, the next day Instead I got a call from The Punta Gorda Office not Corporate saying that I owed $4.11 not $195.00 Dollars. and that my wife instead of almost 1000 owed 258 Dollars. As of the time of this letter the corporate office has still not called me back ",  Dental Services 
 Dental Health Essentails ,"  Dental Health Essentails  8301 MelroseDr. 
Lenoxa, Kansas USA ",dentalhealthessentials.com, 1-888-508-3375,"", Bought the 35% gel to whiten teeth. When arrived 1 cap was off the tube tried to call for 2 weeks straight kept getting a recording then a   week and 1/2 goes by and i try again still no answer. I thought i would try a tube and try to get ahold of them later. Well ive bleeched my teeth for several yrs now and used all the different percents. This did nothing after 30min everday for a week no difference at all. Kept calling to tell them still no answer. My husband tried to bleah his teeth to and said the gel doent work . After calling everday all day i finally got ahold of someone he said it was too late to return it i told him iam not payig for a mint flavor gel that doesnt whiten teet. he said WE DO NOT GURANTEE YOYR TEETH WILL WHITEN wth then a company who sells bleach and they dont gurantee it. So i asked to speak to the owner its been 2 days now and he will not retun my calls. If this doents whiten MY TEETH WHAT SUBSTANCE IS REALLY IN THE TUBES. Even a lower % will whiten a little in 30 mins not happy they will not give me an refund and call me back. IN MY OPION I THINK THE GEL IS A FAKE. pPlease do not buy from them ,  Dental Services 
 HumanaOne Dental  ,"  HumanaOne Dental    
Lexington, Kentucky USA ",mycompbenefits.com, 1-866-537-0232,""," HumanaOne Dental Prepaid HI215 Value Plan is a SCAM !!!  Do not waste your money !!! We had no dental coverage so I tried to purchase this plan but it is totally worthless.  They do no pay any claims.  The HumanaOneNetwork.com site makes it look like there are lots of providers to choose from, but after finding my provider on the list and getting my teeth cleaned my claim form arrived in the mail saying they paid zero.  The Explanation of Benefits claim form said to visit MyCompBenefits.com and the list on that site showed my provider was ""inactive.""  All the other providers listed were over 30 miles away and all listed as working in the same dental office.  But when I checked the dental office web site none of the names appeared.  What a scam.  They sell you coverage but have no actual providers that are active and in network for you to go to.  They force you into a full year contract and charge you an application fee but then provide absolutely no service.  Human can take their one year contract and shove it.  I am not paying them a penny more.   ",  Dental Services 
 Blizzard White ,"  Blizzard White   
Scottsdale , Arizona USA ",www.Blizzardwhite.com, 866-711-2835,"", this company offered a trial sample for $3.95 shipping only and sent in the same box of trial a full months worth of thier product and charged my card for another $92.00. I called to return the product and they told me once they charged my card I could not get a refund. They never even gave me a chance to try the product before they charged me without my concent for a months supply. This is a very dishonest company and they are committing a crime by not honest and fair to thier consummers.I wont even try the product as if they are this dishonest I am afraid of what the product would do to my teeth. ,  Dental Services 
 Bella at home ,"  Bella at home   
Scottsdale , Arizona USA ",www.bellaathome.com, 888-552-2402,"", Bella Brite offered a free trial if you paid the shipping costs of $3.94 for the trial. When the trial came they also put in the box a full mounths supply and charge my credit card for the shipping costs another $94.00 for the complete months supply. I called them and ask to send the product back and they told me sorry once the product was charged to my account I could not retern it. Something should be done about this company as they are not following the guide lines of honest bussiness practices.This is criminal!  ,  Dental Services 
 Bella at Home ,"  Bella at Home   
Internet USA ",www.BellaatHome.com, 800-916-3487,""," I saw a small ad on Facebook about teeth whiteners and how you could get a trial size offer for $1.03 with $3.87 s&h.  I ordered it, gave my info and debit card information.  It did not mention anything about a 'membership' but 6 days later i was charged $92.13 for my membership.  When i called to try to get a refund, willing to return unused and unopened product, i was told repeatedly i was not eligible for a refund.  That i was supposed to have called and cancelled.  Well, i had no idea about that because i did not see it on the form i ordered the product from.  Or on the one giving my payment info on.  Also, they said within 10 days and it was only 6 for me.  But if i had no idea there was a 'membership' involved, how could i have called to cancel.  I feel it is a scam for people who think under $5 is not a lot to lose even if it doesn't work.  Then they get you for just under $100.  People like me can't afford to lose that much.  Especially if you ordered both products mentioned in ad, since they supposedly worked together.  Now i have that much taken from my bank account from each company.  Huge ripoff!  When i called, i was repeatedly hung up on because i kept calling back.  They wouldn't give me a home office number or address and refused to give me any info about the company at all.  Very frustrating.  And cruel. ",  Dental Services 
 Blizzard White ,"  Blizzard White   
Internet USA ",www.BlizzardWhite.com, 855-679-0740,""," I saw an ad on Facebook for a trial size offer for a tooth whitening cream.  It was $1.03 with $3.87 s&h.  Great deal, i thought.  Ordered it by filling out my name and address and debit card info.  It gave no further information, i thought it was a trial size order, nothing more.  Then 6 days later i was charged $94.31 for a 'membership'.  What?  I didn't join anything, i simply ordered a trial size product.  Right?  I called and was told i am not eligible for a refund even if i return unopened and unused product.  No explanation why.  Would not give me a number or address or anyone else to contact.  And rudely hung up on me several times because i kept calling back.  I can not afford to lose that much money.   ",  Dental Services 
 smile with us dental group ,"  smile with us dental group  18528 gault st. 
reseda, California USA ",cosmeticdentalreseda.com, 8183427645,""," This dental group has 2 dentists.  When I originally went for a ck up I was told by the 1st. dentist that I didn't need any work done other than a cap.  When I returned, I was seen by the other dentist who told me something totally different and proceeded to tell me that I needed a root canal, I disputed his opinion because the other dentist had taken x-rays and had told me I didn't need anything and he told me I had to pay him for the root canal too.   I left his office and went to see another dentist who also did x-rays and concluded I din't need a root cannal.  Smile with us wanted an outrageous price for the root cannal that I didn't even need.   They should have their license removed or at least be investigated.   ",  Dental Services 
 WhatClinic ,"  WhatClinic   
Internet USA ",www.whatclinic.com, +353 1 652 0520,""," Beware of reviews coming from whatclinic.com when considering the generally dangerous alternative of medical tourism.  Whatclinic.com purports to provide reviews from former patients in an ""Angie's List"" fashion but this is far from the truth.  The medical practitioners on this site pay good money for their placement in search results and for referrals they receive from the site.  The doctor also has complete control over which reviews actually make it to the site and if you look closely you will almost never read a negative review and I can speak from experience having visited two Mexican dentists I located on whatclinic having a horrible experience and my negative reviews were blocked by the offending dentist and not published.  I had complete evidence to support my negative review and am still paying thousands of dollars to a US dentist to repair the damage done in Mexico.  You are taking your life and health into your own hands following any connecton on whatclinic.  Whatclinic is based in Ireland and not subject to FCC regulations and can defraud you without recourse.  Do not o business with them or anyone they represent.  This is not a revenge posting it is simply one from an individual who wants to help others not have the same nightmare I did. ",  Dental Services 
 Tender Dental ,"  Tender Dental  7670 W Lake Mead Blvd #130 
Las Vegas, Nevada USA ","", 702-312-2273,""," Wow. I will never put that much trust in a friend again. Dr. Ponce was recommended when I suddenly came down with an extremely painful toothache. That was on a Tuesday and I scheduled an appointment for 5 pm: the latest, the office said, that I could go...but I'd have to wait until Friday!  I told them I have to pick up my wheelchair-bound wife from her work so she could drive me there and wait while the work was being done.  We both have to leave work early to get there in time, and we both lose money in doing so. Less than 10 minutes prior to the appointment--and as I was picking up my wife, the Tender Dental office called me to say they were ""Sorry for the inconvenience, but the appointment has to be rescheduled."" I went ballistic. ""Sorry for the inconvenience"" doesn't cut it. I had to move heaven and earth just the GET this date and time and suffer five days of pain, only to have them cancel on me minutes before the appointed time?  Bull crap!  Why didn't they know about this--and call me--earlier? I did give them a second chance and rescheduled for the next available 5 pm time slot. It turns out that would be 4 days later, the following Tuesday.  Apparently, it's okay to make you wait a total of 8 days before they take care of you.  Worse, my wife and I have to take MORE time off and lose MORE money to make this happen. Of all the insults, they called me on a Saturday afternoon to CONFIRM THE APPOINTMENT!  I asked, ""Who is going to confirm that you will actually KEEP the appointment you set?"" ... no answer except for ""Sorry."" Monday afternoon (4:20 pm!!), the day before the Big Day, I get a call from their office to say that I am not covered under my wife's insurance.  ""Sorry,"" they said.  That evening when I picked up my wife. we went home and called the insurance company. They confirmed that, indeed, I WAS COVERED.  Hmm. Do you think they could have asked for more info, to reconfirm the info given them, or even for me to fax them a copy of the freakin' CARD? Nope.  Just ""Sorry, but you are not covered."" So, today, when I get a chance, I will call them back to explain my frustrations ... and promptly FIRE THEM.  Oh, and by the way:  I'll be sure to tell them 'I'm sorry for the inconvenience.' They just lost a customer. Yeah, I feel ripped off. I wasted time and money on both my and my wife's part. This is incompetence by the office staff. It is them not caring for the needs of the customer. It is, at the utmost, inconsiderate, unprofessional, uncaring, and incompetent.    ",  Dental Services 
 Dr Farshad Saghatchi ,"  Dr Farshad Saghatchi   
, Select State/Province USA ","", ,""," Look out all the dental patients in Orange County-Laguan Woods, Dr Saghatchi  will take a dvantage of you for sure , my 91 year old MOM was having pain in a tooth , so at 1st so nice then the $$$$$$$$ issues started, 1st Mom has only 6 bottom teeth and wears a partial bridge  he said xrays 1st makes sense, then they said well it was too dificult to do, wanted us to send her to another place we said no, but he took a few , the office offers a plan, you pay 99.00 to start and you get discounts on all services, well too good to be true, what a rip off, 620.00 to remove her tooth they were going to take it but I said no it had gold on it, we had to wait a week for it to be strelized, bull, we also waited 1 hour for our appointment sorry we are running late then he tells her she should have more pulled, we said NOOur follow up as expected 1 week later , I was told no fee for the follow up since we paid 99 for a disconted service plan, well we waited 1,5 hours, MOM went in with out me, big mistake they hurt her with the head rest, she was in such pain, refused to clean her partials, or dentures, then Dr says well we must now adjust her bridge it won't fit properly, I am no dentist but of course it will fit differently he pulled the tooth it suppoted , well additional charge the answer he gave me I had no idea it would require an adjustment, so no choice right or MOM would be in pain $120 for a less then 2 min adjustment, such a rip off taking advantage of Seniors on a fixed income, shame on him, and his office staff were rude to her, NEVER go to Laguna Hills Dental ",  Dental Services 
 Devereux & Nguyen Orthodontics ,"  Devereux & Nguyen Orthodontics  2330 Gause Blvd E  
Slidell, Louisiana USA ",dn4smiles.com, (985) 641-1115,""," I left their practice more than a year ago after 5 months of suffering and I'm still dealing with consequences of their negligence.  I understand that there are quacks in each profession, but what can be worse than a charlatan with medical license, who doesn't care about his patients and feel no shame or guilt of hurting people? Here are just a few episodes of their negligence: 1. I had a deep bite and needed some sort of a glue to be added to some of my upper teeth to keep them safe from chipping (upper teeth were hittng directly on the lower teeth brackets). Devereux put the brackets on very quickly (of course!), but I could barely close my mouth. I told him about it. He said: ""Do you want me to remove you lower braces?"" No comments. I didn't know what to say and I didn't know yet that the ""glue"" was needed and just left in shock (was discharged, actually). I could NOT eat anything because I couldn't chew - upper teeth were hitting directly on the lower brackets) However, I was hungry and tried to find a way to chew. Got on of my teeth chipped... Next day I had to take a day off and drive 80 miles back to ther clinic and begged them to do something. This time they put some glue on my teeth and I was able to eat.. 2. Next time they put a wire in 2 times thicker than I was ready for. Plus, there was something wrong with how one of the brackets was placed. (That I know from comments made by the doctor, which I recorded, by the way). Plus, the orthodontic assistant was absolutely incompetent, dangerous for human beings and, I assume, mentally retarded. It felt like she was working with hammer on my teeth. Can't forgive myself that I let her touch (and damage) me and didn't stop her. After she was done, I felt immediate, very strong pain and I asked the ""doctor"" to check. Devereux said that the wire were way to thick and removed it. Of course, it was almost 5 pm and he was probably in a hurry, so he forgot to put a power chain piece everywhere it was needed. I left in pain and in tears. (By the way, I was almost the last one to leave the clinic, only a cleaning lady with the key was still there, all personnel were gone) But the biggest surprise were still ahead:   3. As I said, Devereux were trying to fix the mistakes of his incompetent assistant, but being in a hurry, forgot about the power chain piece. As a result, my # 8 shifted to the right very fast (2-3 hours) and I got a 2 mm (!) gap between my #8 and #9 (those are the two front upper teeth) And I never had a gap there before. Because of direct force it happened so fast and the pain was unbearable. I had to drive back again and they put more power chains and it shifted back very quickly again (took 2-3 hours).  Everybody who has brain, understands that it's very dangerous for the teeth and that's why it take 2-3 years of treatment, because there should be about 1 mm of movement per month (!), otherwise there is a possibility to damage the roots permanently.   4. They knew 100% that they were neglective and that they damaged my teeth, but when I started asking questions and show that I was not happy, they became very cynical. I was told by another dr. of their cliic - Duvernay - that I ""shouldn't question them, because didn't go the medical school, so couldn't know what was going on"". He offered me a full refund in case I didn't want to continue treatment with them. However, when I left their clinic for good, he sent me a letter that he ""reconsidered and there won't be any refund"". When I started the treatment, they even didn't take my x-ray! When I was in pain (which they caused!) and I asked them to take an x-ray to check if my roots were okay, they just ignored my request and told me that it was not my place to decide and ask. In addition to this - I was getting automated calls 2-3 times per week that my payment was past due for about 6 months after I left their clinic (was not their patient anymore).    Some other details about their practice: -Outdated facilities - you have to make a trip to the sink if you need to rinse. Even third-world countries' dental clinics have better equipment nowadays.  -They still write everything (patient history, appointments history) by hand - no computers! LOL -They have 7-9 small offices (not sure how many exactly) around the state. In some of them they come once a month! Can you imagine how many patients they have to see and how does it affect the quality of their services?    I know that the charlatan and crew will still operate and keep hurting people. I hope that karma does exist and everybody responsible for hurting me (and I am sure many others) will get it back and become victims of medical incompetence and negligence themselves. ",  Dental Services 
 Blizzard White and Bella at Home ,"  Blizzard White and Bella at Home   
Internet USA ",https://www.blizzardwhite.com/   &   http://bellaathomesite.com/, ,""," Online then by phone (they called me) I agreed to the 14 days free trial, 2 pac's each for $4.90, after receiving it 2 days later they deducted $94 for the Blizzard White and Bella at Home. When I called they told me that my trial time expired and I told them that I received just 2 days ago. They told me that the trial period was what was free and that I would still have to pay for the product. I told them please send me a statement about my purchase & return label then I will send you back. So they charge me $9.80 for FREE trial -->end up without trying & has to pay more money for return. She wasn't agree with it & said I have to pay for shipping. I put stop payment on my bank account.  to many complains about thos co. COMPLETE SCAM ",  Dental Services 
 Whitening Teeth ,"  Whitening Teeth   
Internet USA ","Whitening Teeth.com, FirstClassWhitening.com", 1-866-534-7861,""," While reading my email, I saw this product advertised as a whitening  process with a free trial -pay only the shipping and handling of $1.09 and $3.87.  I signed up to give it a try.  Well, There is not free trial.  I made the order about 9 PM May 18th.  I received the parcel May 27th the following week.  The next day I was checking my account and found a charge for $94.31.  The following day I called the company and told them that I just got the product the day after Memorial Day. I was told by their rep. that I was charged for the product because I have not called in before the 8th day.  I had not even received the product. There is not product in the box other than the trial pack.  Everything this company says is a scam.  I never had a chance to try the product.  They did not mail it until the 19th, there was a weekend and a holiday. I immediately cancelled the account.  They said I would not receive any more charges or product.  I asked them for a refund.  They said that I do not qualify for a refund.  I told them that I had not opened the packet and I wanted to return the whole thing.  Kate told me that I did not qualify for a refund. Stay clear of this company-it is a SCAM. Tomorrow I will be talking to my bank to see what can be done about such scamming going on.    ",  Dental Services 
 Great Expressions ,"  Great Expressions  11701 Belcher Rd S, Ste 103 
Largo, Florida USA ","", 7275317676,"","   April 2014 I scheduled an appt with Great Expressions for May 1st for a consult and xrays. I did request an additional cleaning, but because I do have those receding gums, they refused. I did indeed have them cleaned though...later on that same day, just a few hrs later; I went by my dentist from my guardian plan. I do have two plans and unfortunately the Dentist that I've been using for the last couple of years only takes one of these plans. Great Expressions takes both of them; which is what led me to them in the first place.  So off I go to my appt of May 1, first thing in the a.m. They pretty much had me waiting around for a bit but I was okay with it since I didn't have to be at work until 9:15. X-rays and Dentist Consult completed...he sends me off to schedule an appt with their Periodontist and states that we'll go from there. The only problem is that this franchise has five offices with only one periodontist to serve all of these patients from all of the five offices. The earliest date that they could schedule the specialist was almost a month and a half away...I'm in pain, taking amoxicillin for one tooth that's already infected and causing my surrounding teeth to hurt as well. Most definitely, I'm in need of immediate attention.   Call after call, I begged this Largo branch to take care of my cavities...afterall they are general dentistry. And since I walked into their office with records from two other perio's stating that the scaling is a must, lets get this going with your hygienist as well. Well Dr Halttunen demanded that I see their Perio first and once I did that and we see what a third perio has to say, they we'll go from there. I explained to them that I will still keep my appt with the Perio for June but again, lets get this going asap so my mouth can get healthy. I just don't want to waste any time and my mouth is in extreme trouble. After about my third call, the receptionist expressed that I can go see any perio...doesn't have to be within Great Expressions.  Headed to my insurance website and looked up other perio's with in my plan, chose one and scheduled an appt. Attended my appt for this Perio to write down the same consult as the other two perio's ...scaling of all 4 quadrants. But this time, this consult costs me $86 although I thought this was free and was so very thankful that I even had that much money on a credit card to be able to pay them. That was this past Tuesday. That evening, I emailed the Largo Great Expressions to let them know all has been taken care of and I would like to schedule an appt for Friday to get the scaling done. I provided the Perio's name and phone number.  (Please understand that I've been going to the perio for years...And ALWAYS...I see the perio for a consult, his hygienist always does the root scaling. The dr lends a hand by providing the novocain and that's it.) On Wed, I confirmed the cancellation of my appt with Great Expressions in Pinellas Park (I had left two voice mails with no response). I did get through to the receptionist and we took care of the cancellation. That same day, I called Great Expressions in Largo to express that all has been taken care of...That I've seen my third perio as requested, his office will be mailing all of his notes and they should receive them no later than Thur. I wanted to schedule an appt as for sure, I was so thrilled to finally have all taken care of.  Well when I spoke to the receptionist; Jenny... she stated that she can't schedule an appt for me because the office manager. Anastasia would need to speak with me first. I asked the receptionist why that was...why can't I just schedule an appt? She reiterated that I needed to speak to Anastasia and when I asked to speak with her...She stated that she wasn't available. I called their office again, spoke with Anastasia and she said that their Dr will not see me and that I just need to go to the perio and have the work done there. I couldn't believe what I was hearing and expressed to them that there is no way that I can go to them...They will charge me $100 per quadrant even though I hold two insurances...That's $400!! There is no way I can have the work done by them.  I desperately call their Pinellas Park location first thing this morning (Thur)...they have already given my previously scheduled appt to another patient. I would now have to wait until July if I wanted to see their Perio. Again, let me mention that this isn't routine and that the longer we wait, the more I'm endanger of loosing my teeth. I pleaded with their receptionist, he became rude and short with me. He explained that July would be his first available. And that was that. Drove to the Largo location and figured that I would speak with them face to face to get this resolved. They made it clear to me that their hygienist isn't skilled enough to do the root scaling and the dentist can't fill my cavities. Are you kidding me...Really??? This is crazy!!! Stay away from this office!!  With in the year, I could've been pretty much taken care of between both of my insurances and the fact that they will both rollover come January 2015. Just trying to get healthy here...This has been such an impossible task.   Please also note that I called this office twice in the very beginning to schedule an appt.  I left two detailed messages and after several days, didn't receive a call back. I left work early one afternoon and physically went to their office to schedule an appt. Although, I had the records of my calls to them in my phone...they had no record of my calling them. I spoke with another patient who shared with me that he called them five times before Great Expressions Largo returned his call. Ugh.  ",  Dental Services 
 Healthy Smiles Dental ,"  Healthy Smiles Dental  241 Palm St. 
Turlock, , California USA ","", 209-622-0488,""," I found this to be very unprofessional since I have been wearing my old dentures and they fit fine, but very old. I can't eat and I can't talk because the dentures are so large there is no room for to eat or talk. I found this to be a unprepared dentist with no morals. The main goal is to get the money and this dentist does not care if I can talk or eat. I found this to be very unprofessional since I have been wearing my old dentures and they fit fine, but very old.  She threw me out of her office when I complained and threatened me with the Police. I left quietly and went to my Insurance Co. to complain. My Insurance Co. won't listen to my complaint (no help). I found The Dentist's name is - Harpreet (Singh) Brar. Her office in Turlock, CA : Healthy Smiles (Met Life). I fear that the dentist is not really a dentist. Who can help me?? How do I file a complaint?   I went to the dentist and really got got burned bad.  $1,500.00.  My Insurance Co. ""Met Life"" has a program called ""Safeguard.""  The problem being, I bought $1,500.00 worth of teeth that I can't eat or talk with.  I've been wearing dentures for 10 years with no problem and they are very old. The new teeth are in a container in my bathroom.  I was told that I had to live with the teeth thiss so-called dentist made me.  She verbally threw me out of the office when I complained.   Her name is Harpreet (Singh) Brar...  I fear that she is not a dentist at all.  She took my money with a smile and handed me some detures that are a mile too big.  She refuses to make another set of dentures.  So I'm right back to wearing my old ones so I can eat and talk.  I need help!  I asked Met Life (safe guard) for help and they wouldn't lift a finger. I'm steaming mad about this whole thing.  Can you please tell me who else I can talk to about this? ",  Dental Services 
 Coast Dental ,"  Coast Dental  1229 Providence Blvd 
Deltona, Florida USA ",www.coastdental.com, ,""," Coast Dental, Deltona, FL participates in fradulant claims and billing practices, not informing patients of credits on their account.  When I had inquired about my account after transferring my records low and behold I had a credit due.  It has been requested in writing, person and phone to no avail.  Thus far, I have waited since February with still no check in the mail.  I fear for those who are not savvy enought to ask the right questions regarding their account.  ",  Dental Services 
 Blizzaard White ,"  Blizzaard White   
Internet USA ",blizzardwhite.com, 866-711-2835,""," I ordered free samples of Blizzard White & Bella at Home to whiten teeth from internet ad that said both must be used together.  In a few days on (04-26 2014 I found charges of Blizzard White $94.31) & on (04-29-14 charges of Bella at at Home of 92.13) I never authorized these charges. Therefor, I cancelled services, watched daily for a month for packages, to send back unopened. Checked trace number found no products was sent.  After repeated calls both companies have refused to return my money.  I am 81 years old and very handicapped, on a llimited income.  Please, some one help me with these frudulent businesses!  ",  Dental Services 
 Eastlake Endodontics ,"  Eastlake Endodontics  3540 W 6000 S,  Ste. #100 
Roy, Utah USA ",http://www.eastlakeendo.com/, (801) 779-2700,""," I posted the following online review regarding Eastlake Endodontics Jonathan Richards, DDS, MS, P.C. on Yelp on May 18, 2014: ""The first experience was about a year ago when I was having problems with a tooth that had previously had a root canal and crown, and that experience was fine other than being bugged incessantly to take a survey for the business.  I had to return this year for problems with the same tooth and after they took an x-ray, I didn't hear back from them for almost 3 weeks, and only after I called my dentist for a referral to another endodontist.  There is no excuse to leave a customer waiting for almost 3 weeks for a return phone call."" I received a 3,000+ word email from Dr. Richards on May 22, 2014 making several excuses for not contacting me in a timely manner, but also making ridiculous claims, such as alleging that I accused Dr. Richards of being solely responsible for failed treatment of a tooth that now needs to be extracted, blaming me for not contacting him because he had not contacted me as promised, of ""vilifying"" him, and of ""trashing"" his online reputation.  Dr. Richards responded to an online complaint much quicker than he did to an actual customer. I feel that Dr. Richards email was harassment, an intimidation tactic, and a personal attack because he did not follow through as he promised.  I have never seen such an unprofessional response and complete overreaction to a customer complaint; I felt strong-armed by Dr. Richards to remove my Yelp review so that Dr. Richards would not feel that he had the liberty or permission to continue to contact me and attack and harass me for his failed customer service.  I feel that I need to report this so that others don't have to have the same experience. ",  Dental Services 
